name,url,type,cr
Spawning Canker,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/moit-of-shub-niggurath/spawning-canker/,aberrations,9
Moon-Beast,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/moon-beast/,aberrations,11
Moon-Beast Master,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/moon-beast-master/,aberrations,13
Moonbeast (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/moonbeast/,aberrations,2
Mooncalf,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mooncalf/,aberrations,7
Moonpriest,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/moonpriest/,aberrations,11
"Mythic Aboleth, Psionic",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-aboleth-psionic/,aberrations,9/MR
"Mythic Aboleth, Veiled Master",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-aboleth-veiled-master/,aberrations,17/M
Mythic Elder Thing,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-elder-thing/,aberrations,6/MR
Mythic Eye of Mu,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-eye-of-mu/,aberrations,7/MR
Mythic Faceless Stalker,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-faceless-stalker/,aberrations,5/MR
Mythic Fachen,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-fachen/,aberrations,6/MR
Mythic Flumph,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-flumph/,aberrations,1/MR
Mythic Flying Polyp,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-flying-polyp/,aberrations,17/M
Mythic Gibbering Mouther,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-gibbering-mouther/,aberrations,6/MR
Mythic Gug,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-gug/,aberrations,12/M
Mythic Hundun,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-hundun/,aberrations,26/M
Mythic Intellect Devourer,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-intellect-devourer/,aberrations,10/
Mythic Moon-Beast,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-moon-beast/,aberrations,14/M
"Mythic Naga, Guardian",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-naga-guardian/,aberrations,12/M
"Mythic Naga, Spirit",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-naga-spirit/,aberrations,11/
"Mythic Naga, Water",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-naga-water/,aberrations,8/MR
Mythic Neh-Thalggu,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-neh-thalggu/,aberrations,10/M
Mythic Scylla,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-scylla/,aberrations,20/M
Mythic Seugathi,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-seugathi/,aberrations,7/MR
Mythic Spawn of Yog-Sothoth,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-spawn-of-yog-sothoth/,aberrations,12/M
Mythic Star-Spawn of Cthulhu,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-star-spawn-of-cthulhu/,aberrations,25/M
Mythic Yithian,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythic-yithian/,aberrations,11/M
Mythos Satyr,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mythos-satyr/,aberrations,1
Naga,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/,aberrations,UNKNOWN
"Naga, Deep",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-deep/,aberrations,12
"Naga, Dark",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-dark/,aberrations,9 (X
"Naga, Dream",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-dream/,aberrations,9 (X
"Naga, Guardian",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-guardian/,aberrations,10 (
"Naga, Lunar",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-lunar/,aberrations,6 (X
"Naga, Royal",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-royal/,aberrations,11 (
"Naga, Slime",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-slime/,aberrations,9 (X
"Naga, Spirit",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-spirit/,aberrations,9 (X
"Naga, Water",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-water/,aberrations,7 (X
"Naga, Acid",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-acid/,aberrations,11
"Naga, Berserker",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-berserker/,aberrations,8
"Naga, Candide",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-candide/,aberrations,7
"Naga, Cannibale",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-cannibale/,aberrations,12
"Naga, Conciliator",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-conciliator/,aberrations,8
"Naga, Contender",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-contender/,aberrations,7
"Naga, Flame",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-flame/,aberrations,5
"Naga, Integral",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-integral/,aberrations,9
"Naga, Nagini",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-nagini/,aberrations,5
"Naga, Titan",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga-titan/,aberrations,10
"Necrophage Brute, Mutated Ogre",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/necrophage-brute-mutated-ogre/,aberrations,6
"Necrophage Carrier, Bloated Gnoll Abomination",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/necrophage-carrier-bloated-gnoll-abomination/,aberrations,4
"Necrophage Carrier, Gray Monstrosity (Augmented Gray Render)",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/necrophage-carrier-gray-monstrosity-augmented-gray-render/,aberrations,12
"Necrophage Infector, Horrid Manticore",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/necrophage-infector-horrid-manticore/,aberrations,7
"Necrophage Leaper, Horrid Mutant Horse",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/necrophage-leaper-horrid-mutant-horse/,aberrations,4
"Necrophage Lurker, Mutated Wolf (Augmented Wolf)",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/necrophage-lurker-mutated-wolf-augmented-wolf/,aberrations,3
"Necrophage Slasher, Afflicted Peasant",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/necrophage-slasher-afflicted-peasant/,aberrations,1
Necrophage Swarm,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/necrophage-swarm/,aberrations,1
Neh-Thalggu,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/neh-thalggu/,aberrations,8)
Neh-Thalggu Mind-Master,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/neh-thalggu-mind-master/,aberrations,13
Neothelid,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/neothelid/,aberrations,15
Neothelid Overlord,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/neothelid/neothelid-overlord/,aberrations,20
Nightmare Ettercap,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/nightmare-ettercap/,aberrations,4
Nilith,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/nilith/,aberrations,10
Nkala,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/nkala/,aberrations,4
Nuckalavee (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/nuckalavee-tohc/,aberrations,9
Omnipath,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/omnipath/,aberrations,18
"Orc, Mutant",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/orc-mutant/,aberrations,7
Oronci,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/oronci/,aberrations,5
Otyugh,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/otyugh/,aberrations,4
Otyugh Soothsayer,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/otyugh/otyugh-soothsayer/,aberrations,7
"Otyugh, Corpsefeaster",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/otyugh/otyugh-corpsefeaster/,aberrations,4
"Otyugh, Mutant",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/otyugh/otyugh-mutant/,aberrations,4
"Otyugh, Oozing",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/otyugh/otyugh-oozing/,aberrations,4
"Otyugh, Plaguebearer",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/otyugh/otyugh-plaguebearer/,aberrations,7
Outer Mutant Priest,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/outer-mutant-priest/,aberrations,4
Outer Spawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/outer-spawn/,aberrations,UNKNOWN
Outer Abomination: The Second Stage,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/outer-spawn/outer-abomination-the-second-stage/,aberrations,10
Outer Spawn: The Third Stage,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/outer-spawn/outer-spawn-the-third-stage/,aberrations,17
Petrous,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/petrous/,aberrations,12
Phasm (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/phasm/,aberrations,7
Phoso,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/phoso/,aberrations,6
Phrenic Scourge,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/phrenic-scourge-2/,aberrations,10/M
Phrenic Scourge (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/phrenic-scourge/,aberrations,8
Plankta,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/plankta/,aberrations,17
Plizeazoth,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/plizeazoth/,aberrations,12
Possessor (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/possessor/,aberrations,5
Pygmy Watcher,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/pygmy-watcher/,aberrations,UNKNOWN
Quantum,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/quantum/,aberrations,20
Queborrin,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/queborrin/,aberrations,5
Quelaunt,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/quelaunt/,aberrations,15
Reefclaw,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/reefclaw/,aberrations,1
"Reefclaw, Enormous",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/reefclaw/enormous-reefclaw/,aberrations,10
Rhu-chalik,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/rhu-chalik-2/,aberrations,6
Rhu-Chalik,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/rhu-chalik/,aberrations,6
Roper,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/roper/,aberrations,12
"Roper, Shadow",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/roper/shadow-roper/,aberrations,13
"Roper, Stone",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/roper/roper-stone/,aberrations,6
Rorkoun,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/rorkoun/,aberrations,6
Rufidier,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/rufidier/,aberrations,4
Rust Monster,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/rust-monster/,aberrations,3
Rust Lord,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/rust-monster/rust-monster-rust-lord/,aberrations,6
Sagari,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sagari/,aberrations,1/2
Salt Worm,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/salt-worm/,aberrations,4
Sand Glutton,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sand-glutton/,aberrations,6
Sarlu,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sarlu/,aberrations,8
Scavenger Worm,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/scavenger-worm/,aberrations,4
Scylla,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/scylla/,aberrations,16
Scylla (Mythic),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/scylla-mythic/,aberrations,20/M
Sea Sphere (Blubble) (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sea-sphere-blubble/,aberrations,9
Servitor of the Outer Gods,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/servitor-of-the-outer-gods/,aberrations,3
Seugathi,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/seugathi/,aberrations,6
Seugathi Savant,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/seugathi/seugathi-savant/,aberrations,10
Shriezyx,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/shriezyx/,aberrations,4
Sigbin,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sigbin/,aberrations,10
Sinspawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sinspawn/,aberrations,UNKNOWN
Envyspawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sinspawn/envyspawn/,aberrations,2
Gluttonspawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sinspawn/gluttonspawn/,aberrations,2
Greedspawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sinspawn/greedspawn/,aberrations,2
Lustspawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sinspawn/lustspawn/,aberrations,2
Pridespawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sinspawn/pridespawn/,aberrations,2
Slothspawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sinspawn/slothspawn/,aberrations,2
Wrathspawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sinspawn/wrathspawn/,aberrations,2
Siyokoy,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/siyokoy/,aberrations,10
Skin Stitcher,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/skin-stitcher/,aberrations,5
Skullcruncher,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/skullcruncher/,aberrations,9
Sky Dreamer,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sky-dreamer/,aberrations,8
"Slime Crawler, Larval",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/slime-crawler-larval-tohc/,aberrations,1
"Slime Crawler, Mature",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/slime-crawler-mature-tohc/,aberrations,4
Smokeshade,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/smokeshade/,aberrations,2
Snallygaster,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/snallygaster/,aberrations,3
Snowcloak (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/snowcloak/,aberrations,4
Somalcygot,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/somalcygot/,aberrations,12
Spark,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/spark/,aberrations,5
Spawn of Yog-Sothoth,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/spawn-of-yog-sothoth/,aberrations,10
Spawned Horror,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/spawned-horror/,aberrations,UNKNOWN
Spawning Canker,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/spawning-canker/,aberrations,9
Spawning Canker Sheriff,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/spawning-canker-sheriff/,aberrations,10*
Spookling,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/spookling-cr-%c2%bc/,aberrations,Â¼
Star Vampire,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/star-vampire-3/,aberrations,6
Star Vampire,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/star-vampire/,aberrations,6
Star Vampire (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/star-vampire-2/,aberrations,9
Star-Spawn of Cthulhu,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/star-spawn-of-cthulhu/,aberrations,20
Starspawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/starspawn-2/,aberrations,UNKNOWN
Starspawn,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/starspawn-2/starspawn/,aberrations,20
"Starspawn, Larval",https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/starspawn-2/starspawn-larval/,aberrations,17
Sudoth,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sudoth-tohc/,aberrations,3
Syricta,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/syricta/,aberrations,12
Szaboan,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/szaboan/,aberrations,10
Targotha,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/targotha/,aberrations,15
Tauslek,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/tauslek/,aberrations,1
Tauslek Matriarch,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/tauslek/tauslek-matriarch/,aberrations,3/MR
Tearjerker,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/tearjerker/,aberrations,1
Telgrodradt,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/telgrodradt/,aberrations,6
Tendrul,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/tendrul/,aberrations,7
Tentacled Horror,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/tentacled-horror/,aberrations,10
Tentamort,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/tentamort/,aberrations,4
Tentamort (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/tentamort-tohc/,aberrations,4
Terrible Hybrid Thing,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/terrible-hybrid-thing/,aberrations,10
Thessalgorgon,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/thessalgorgon-tohc/,aberrations,11
Thessalhydra,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/thessalhydra/,aberrations,18
Thessalhydra (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/thessalhydra-tohc/,aberrations,10
